session_id,provider,requested_model,resolved_model,model,benchmark_name,benchmark_alias,perturbation_type,item_id,problem_id,question_id,difficulty,finish_reason,token_count,assistant_chars,window_count,mean_entropy,entropy_variance,mean_gap,mean_top1_logprob,perplexity,threshold_crossing_ratio,persistent_crossing_ratio,recovery_observed,regime,trajectory_assessment,truncation_flag,raw_path
cocc-3163_negation_objective_107-8e0c7a7a,deepseek,deepseek-chat,deepseek-v4-flash,deepseek-v4-flash,chain_of_code_collapse,break_the_chain_code_generation,negation_objective,3163_negation_objective_107,3163,,easy,stop,4040.000000,10792,250,0.035993,0.015774,8.527601,-0.050419,1.051712,0.812000,0.325301,True,III_STRUCTURAL_PULSATION,THRESHOLD_CROSSED_STRUCTURAL_PULSATION,False,results\cocc_prama_deepseek_negation_objective_n235\sessions\cocc-3163_negation_objective_107-8e0c7a7a\raw.json
cocc-3164_negation_objective_108-eadb5e2c,deepseek,deepseek-chat,deepseek-v4-flash,deepseek-v4-flash,chain_of_code_collapse,break_the_chain_code_generation,negation_objective,3164_negation_objective_108,3164,,easy,stop,4029.000000,12863,249,0.040746,0.016752,1.693322,-0.054981,1.056520,0.879518,0.485714,True,III_STRUCTURAL_PULSATION,THRESHOLD_CROSSED_STRUCTURAL_PULSATION,False,results\cocc_prama_deepseek_negation_objective_n235\sessions\cocc-3164_negation_objective_108-eadb5e2c\raw.json
cocc-3166_negation_objective_109-cbeaf12b,deepseek,deepseek-chat,deepseek-v4-flash,deepseek-v4-flash,chain_of_code_collapse,break_the_chain_code_generation,negation_objective,3166_negation_objective_109,3166,,medium,stop,757.000000,3063,45,0.068603,0.029575,2.186815,-0.076593,1.079602,0.933333,0.714286,True,III_STRUCTURAL_PULSATION,THRESHOLD_CROSSED_STRUCTURAL_PULSATION,False,results\cocc_prama_deepseek_negation_objective_n235\sessions\cocc-3166_negation_objective_109-cbeaf12b\raw.json
cocc-3171_negation_objective_110-f8b83b21,deepseek,deepseek-chat,deepseek-v4-flash,deepseek-v4-flash,chain_of_code_collapse,break_the_chain_code_generation,negation_objective,3171_negation_objective_110,3171,,medium,length,4096.000000,14080,253,0.048790,0.020355,2.023789,-0.060913,1.062807,0.837945,0.495902,True,III_STRUCTURAL_PULSATION,THRESHOLD_CROSSED_STRUCTURAL_PULSATION,True,results\cocc_prama_deepseek_negation_objective_n235\sessions\cocc-3171_negation_objective_110-f8b83b21\raw.json
cocc-3172_negation_objective_111-fefd290e,deepseek,deepseek-chat,deepseek-v4-flash,deepseek-v4-flash,chain_of_code_collapse,break_the_chain_code_generation,negation_objective,3172_negation_objective_111,3172,,easy,stop,174.000000,563,8,0.053004,0.019703,4.207468,-0.055493,1.057062,0.750000,0.000000,False,CALIBRATING,INSUFFICIENT_HISTORY,False,results\cocc_prama_deepseek_negation_objective_n235\sessions\cocc-3172_negation_objective_111-fefd290e\raw.json
cocc-3174_negation_objective_112-9e4bfbe9,deepseek,deepseek-chat,deepseek-v4-flash,deepseek-v4-flash,chain_of_code_collapse,break_the_chain_code_generation,negation_objective,3174_negation_objective_112,3174,,medium,stop,753.000000,2718,45,0.065974,0.024096,15.507788,-0.080667,1.084010,0.888889,0.725000,True,III_STRUCTURAL_PULSATION,THRESHOLD_CROSSED_STRUCTURAL_PULSATION,False,results\cocc_prama_deepseek_negation_objective_n235\sessions\cocc-3174_negation_objective_112-9e4bfbe9\raw.json
cocc-3176_negation_objective_113-744f608d,deepseek,deepseek-chat,deepseek-v4-flash,deepseek-v4-flash,chain_of_code_collapse,break_the_chain_code_generation,negation_objective,3176_negation_objective_113,3176,,easy,stop,248.000000,846,13,0.034586,0.014794,5.918632,-0.058795,1.060558,0.769231,0.500000,True,III_STRUCTURAL_PULSATION,THRESHOLD_CROSSED_STRUCTURAL_PULSATION,False,results\cocc_prama_deepseek_negation_objective_n235\sessions\cocc-3176_negation_objective_113-744f608d\raw.json
cocc-3183_negation_objective_114-42afda03,deepseek,deepseek-chat,deepseek-v4-flash,deepseek-v4-flash,chain_of_code_collapse,break_the_chain_code_generation,negation_objective,3183_negation_objective_114,3183,,easy,stop,1117.000000,3525,67,0.029618,0.011221,1.430232,-0.032918,1.033466,0.776119,0.492308,True,III_STRUCTURAL_PULSATION,THRESHOLD_CROSSED_STRUCTURAL_PULSATION,False,results\cocc_prama_deepseek_negation_objective_n235\sessions\cocc-3183_negation_objective_114-42afda03\raw.json
cocc-3184_negation_objective_115-10ecbec0,deepseek,deepseek-chat,deepseek-v4-flash,deepseek-v4-flash,chain_of_code_collapse,break_the_chain_code_generation,negation_objective,3184_negation_objective_115,3184,,hard,stop,530.000000,1880,31,0.054593,0.024174,1.912832,-0.067759,1.070107,0.741935,0.653846,True,III_STRUCTURAL_PULSATION,THRESHOLD_CROSSED_STRUCTURAL_PULSATION,False,results\cocc_prama_deepseek_negation_objective_n235\sessions\cocc-3184_negation_objective_115-10ecbec0\raw.json
cocc-3188_negation_objective_116-3c028644,deepseek,deepseek-chat,deepseek-v4-flash,deepseek-v4-flash,chain_of_code_collapse,break_the_chain_code_generation,negation_objective,3188_negation_objective_116,3188,,easy,stop,287.000000,1179,15,0.062007,0.024867,2.176243,-0.085226,1.088963,0.866667,0.384615,True,III_STRUCTURAL_PULSATION,THRESHOLD_CROSSED_STRUCTURAL_PULSATION,False,results\cocc_prama_deepseek_negation_objective_n235\sessions\cocc-3188_negation_objective_116-3c028644\raw.json
cocc-3190_negation_objective_117-97a7b073,deepseek,deepseek-chat,deepseek-v4-flash,deepseek-v4-flash,chain_of_code_collapse,break_the_chain_code_generation,negation_objective,3190_negation_objective_117,3190,,medium,stop,752.000000,2581,44,0.051510,0.020476,1.652609,-0.085550,1.089316,0.500000,0.131579,True,III_STRUCTURAL_PULSATION,THRESHOLD_CROSSED_STRUCTURAL_PULSATION,False,results\cocc_prama_deepseek_negation_objective_n235\sessions\cocc-3190_negation_objective_117-97a7b073\raw.json
cocc-3192_negation_objective_118-27fbc21c,deepseek,deepseek-chat,deepseek-v4-flash,deepseek-v4-flash,chain_of_code_collapse,break_the_chain_code_generation,negation_objective,3192_negation_objective_118,3192,,medium,stop,1997.000000,5760,122,0.028271,0.011368,1.390782,-0.037039,1.037733,0.483607,0.136752,True,III_STRUCTURAL_PULSATION,THRESHOLD_CROSSED_STRUCTURAL_PULSATION,False,results\cocc_prama_deepseek_negation_objective_n235\sessions\cocc-3192_negation_objective_118-27fbc21c\raw.json
cocc-3193_negation_objective_119-d04a89b3,deepseek,deepseek-chat,deepseek-v4-flash,deepseek-v4-flash,chain_of_code_collapse,break_the_chain_code_generation,negation_objective,3193_negation_objective_119,3193,,easy,stop,687.000000,2006,40,0.032183,0.012913,1.568853,-0.053872,1.055349,0.750000,0.162162,True,III_STRUCTURAL_PULSATION,THRESHOLD_CROSSED_STRUCTURAL_PULSATION,False,results\cocc_prama_deepseek_negation_objective_n235\sessions\cocc-3193_negation_objective_119-d04a89b3\raw.json
cocc-3194_negation_objective_120-875b136a,deepseek,deepseek-chat,deepseek-v4-flash,deepseek-v4-flash,chain_of_code_collapse,break_the_chain_code_generation,negation_objective,3194_negation_objective_120,3194,,easy,stop,124.000000,485,5,0.035416,0.010480,1.965906,-0.031907,1.032421,0.200000,0.000000,False,CALIBRATING,INSUFFICIENT_HISTORY,False,results\cocc_prama_deepseek_negation_objective_n235\sessions\cocc-3194_negation_objective_120-875b136a\raw.json
cocc-3195_negation_objective_121-d912a6af,deepseek,deepseek-chat,deepseek-v4-flash,deepseek-v4-flash,chain_of_code_collapse,break_the_chain_code_generation,negation_objective,3195_negation_objective_121,3195,,medium,stop,212.000000,818,11,0.074243,0.024865,2.302904,-0.096303,1.101093,0.636364,0.000000,False,CALIBRATING,INSUFFICIENT_HISTORY,False,results\cocc_prama_deepseek_negation_objective_n235\sessions\cocc-3195_negation_objective_121-d912a6af\raw.json
cocc-3196_negation_objective_122-79cbdcc8,deepseek,deepseek-chat,deepseek-v4-flash,deepseek-v4-flash,chain_of_code_collapse,break_the_chain_code_generation,negation_objective,3196_negation_objective_122,3196,,hard,stop,866.000000,3493,52,0.063210,0.026142,2.556200,-0.092121,1.096498,0.865385,0.510204,True,III_STRUCTURAL_PULSATION,THRESHOLD_CROSSED_STRUCTURAL_PULSATION,False,results\cocc_prama_deepseek_negation_objective_n235\sessions\cocc-3196_negation_objective_122-79cbdcc8\raw.json
cocc-3199_negation_objective_123-69ddb296,deepseek,deepseek-chat,deepseek-v4-flash,deepseek-v4-flash,chain_of_code_collapse,break_the_chain_code_generation,negation_objective,3199_negation_objective_123,3199,,easy,stop,1341.000000,3825,81,0.071707,0.031107,2.143175,-0.097214,1.102096,0.827160,0.560000,True,III_STRUCTURAL_PULSATION,THRESHOLD_CROSSED_STRUCTURAL_PULSATION,False,results\cocc_prama_deepseek_negation_objective_n235\sessions\cocc-3199_negation_objective_123-69ddb296\raw.json
cocc-3200_negation_objective_124-229efb54,deepseek,deepseek-chat,deepseek-v4-flash,deepseek-v4-flash,chain_of_code_collapse,break_the_chain_code_generation,negation_objective,3200_negation_objective_124,3200,,medium,stop,1201.000000,3017,73,0.031450,0.013562,1.507362,-0.028226,1.028628,0.794521,0.470588,True,III_STRUCTURAL_PULSATION,THRESHOLD_CROSSED_STRUCTURAL_PULSATION,False,results\cocc_prama_deepseek_negation_objective_n235\sessions\cocc-3200_negation_objective_124-229efb54\raw.json
cocc-3203_negation_objective_125-b54defa1,deepseek,deepseek-chat,deepseek-v4-flash,deepseek-v4-flash,chain_of_code_collapse,break_the_chain_code_generation,negation_objective,3203_negation_objective_125,3203,,hard,stop,932.000000,3580,56,0.025648,0.011365,1.342160,-0.037700,1.038419,0.517857,0.245283,True,III_STRUCTURAL_PULSATION,THRESHOLD_CROSSED_STRUCTURAL_PULSATION,False,results\cocc_prama_deepseek_negation_objective_n235\sessions\cocc-3203_negation_objective_125-b54defa1\raw.json
cocc-3206_negation_objective_126-a9114041,deepseek,deepseek-chat,deepseek-v4-flash,deepseek-v4-flash,chain_of_code_collapse,break_the_chain_code_generation,negation_objective,3206_negation_objective_126,3206,,easy,stop,532.000000,1730,31,0.018544,0.009379,4.064926,-0.017642,1.017799,0.967742,0.766667,True,III_STRUCTURAL_PULSATION,THRESHOLD_CROSSED_STRUCTURAL_PULSATION,False,results\cocc_prama_deepseek_negation_objective_n235\sessions\cocc-3206_negation_objective_126-a9114041\raw.json
cocc-3207_negation_objective_127-24634ba8,deepseek,deepseek-chat,deepseek-v4-flash,deepseek-v4-flash,chain_of_code_collapse,break_the_chain_code_generation,negation_objective,3207_negation_objective_127,3207,,easy,stop,815.000000,3377,48,0.047122,0.017891,1.827335,-0.065968,1.068193,0.812500,0.468085,True,III_STRUCTURAL_PULSATION,THRESHOLD_CROSSED_STRUCTURAL_PULSATION,False,results\cocc_prama_deepseek_negation_objective_n235\sessions\cocc-3207_negation_objective_127-24634ba8\raw.json
cocc-3209_negation_objective_128-47408aa2,deepseek,deepseek-chat,deepseek-v4-flash,deepseek-v4-flash,chain_of_code_collapse,break_the_chain_code_generation,negation_objective,3209_negation_objective_128,3209,,medium,stop,1452.000000,5599,88,0.072115,0.030416,2.933578,-0.098963,1.104025,0.943182,1.000000,False,IV_ENTROPIC_COLLAPSE,ENTROPIC_COLLAPSE,False,results\cocc_prama_deepseek_negation_objective_n235\sessions\cocc-3209_negation_objective_128-47408aa2\raw.json
cocc-3210_negation_objective_129-b36b9741,deepseek,deepseek-chat,deepseek-v4-flash,deepseek-v4-flash,chain_of_code_collapse,break_the_chain_code_generation,negation_objective,3210_negation_objective_129,3210,,medium,stop,271.000000,1051,14,0.042485,0.017639,1.410180,-0.060964,1.062860,0.142857,0.000000,True,III_STRUCTURAL_PULSATION,THRESHOLD_CROSSED_STRUCTURAL_PULSATION,False,results\cocc_prama_deepseek_negation_objective_n235\sessions\cocc-3210_negation_objective_129-b36b9741\raw.json
cocc-3211_negation_objective_130-6e20536b,deepseek,deepseek-chat,deepseek-v4-flash,deepseek-v4-flash,chain_of_code_collapse,break_the_chain_code_generation,negation_objective,3211_negation_objective_130,3211,,hard,stop,457.000000,1849,26,0.074674,0.027939,2.388837,-0.118435,1.125733,0.653846,0.666667,True,III_STRUCTURAL_PULSATION,THRESHOLD_CROSSED_STRUCTURAL_PULSATION,False,results\cocc_prama_deepseek_negation_objective_n235\sessions\cocc-3211_negation_objective_130-6e20536b\raw.json
cocc-3212_negation_objective_131-afd544aa,deepseek,deepseek-chat,deepseek-v4-flash,deepseek-v4-flash,chain_of_code_collapse,break_the_chain_code_generation,negation_objective,3212_negation_objective_131,3212,,hard,stop,770.000000,2762,46,0.039848,0.017181,1.402200,-0.062520,1.064516,0.847826,0.644444,True,III_STRUCTURAL_PULSATION,THRESHOLD_CROSSED_STRUCTURAL_PULSATION,False,results\cocc_prama_deepseek_negation_objective_n235\sessions\cocc-3212_negation_objective_131-afd544aa\raw.json
cocc-3213_negation_objective_132-fb2a025c,deepseek,deepseek-chat,deepseek-v4-flash,deepseek-v4-flash,chain_of_code_collapse,break_the_chain_code_generation,negation_objective,3213_negation_objective_132,3213,,medium,stop,1687.000000,6161,103,0.034577,0.015482,1.489209,-0.045350,1.046394,0.990291,0.892157,True,III_STRUCTURAL_PULSATION,THRESHOLD_CROSSED_STRUCTURAL_PULSATION,False,results\cocc_prama_deepseek_negation_objective_n235\sessions\cocc-3213_negation_objective_132-fb2a025c\raw.json
cocc-3219_negation_objective_133-8beb0eb2,deepseek,deepseek-chat,deepseek-v4-flash,deepseek-v4-flash,chain_of_code_collapse,break_the_chain_code_generation,negation_objective,3219_negation_objective_133,3219,,medium,stop,684.000000,2928,40,0.039162,0.015086,1.837042,-0.051093,1.052421,0.675000,0.567568,True,III_STRUCTURAL_PULSATION,THRESHOLD_CROSSED_STRUCTURAL_PULSATION,False,results\cocc_prama_deepseek_negation_objective_n235\sessions\cocc-3219_negation_objective_133-8beb0eb2\raw.json
cocc-3220_negation_objective_134-82c13cfb,deepseek,deepseek-chat,deepseek-v4-flash,deepseek-v4-flash,chain_of_code_collapse,break_the_chain_code_generation,negation_objective,3220_negation_objective_134,3220,,easy,stop,655.000000,2196,38,0.029355,0.014629,1.428594,-0.034776,1.035388,0.684211,0.235294,True,III_STRUCTURAL_PULSATION,THRESHOLD_CROSSED_STRUCTURAL_PULSATION,False,results\cocc_prama_deepseek_negation_objective_n235\sessions\cocc-3220_negation_objective_134-82c13cfb\raw.json
cocc-3221_negation_objective_135-06a0309b,deepseek,deepseek-chat,deepseek-v4-flash,deepseek-v4-flash,chain_of_code_collapse,break_the_chain_code_generation,negation_objective,3221_negation_objective_135,3221,,easy,stop,224.000000,837,11,0.042245,0.020460,1.857300,-0.074509,1.077355,0.545455,0.000000,False,CALIBRATING,INSUFFICIENT_HISTORY,False,results\cocc_prama_deepseek_negation_objective_n235\sessions\cocc-3221_negation_objective_135-06a0309b\raw.json
cocc-3223_negation_objective_136-4951fc9a,deepseek,deepseek-chat,deepseek-v4-flash,deepseek-v4-flash,chain_of_code_collapse,break_the_chain_code_generation,negation_objective,3223_negation_objective_136,3223,,hard,stop,4036.000000,16409,250,0.034308,0.014345,1.544981,-0.045821,1.046887,0.796000,0.495902,True,III_STRUCTURAL_PULSATION,THRESHOLD_CROSSED_STRUCTURAL_PULSATION,False,results\cocc_prama_deepseek_negation_objective_n235\sessions\cocc-3223_negation_objective_136-4951fc9a\raw.json
cocc-3224_negation_objective_137-c20c62fa,deepseek,deepseek-chat,deepseek-v4-flash,deepseek-v4-flash,chain_of_code_collapse,break_the_chain_code_generation,negation_objective,3224_negation_objective_137,3224,,hard,stop,285.000000,1175,15,0.069844,0.031115,2.311876,-0.121314,1.128979,0.800000,0.583333,True,III_STRUCTURAL_PULSATION,THRESHOLD_CROSSED_STRUCTURAL_PULSATION,False,results\cocc_prama_deepseek_negation_objective_n235\sessions\cocc-3224_negation_objective_137-c20c62fa\raw.json
cocc-3225_negation_objective_138-e470db0e,deepseek,deepseek-chat,deepseek-v4-flash,deepseek-v4-flash,chain_of_code_collapse,break_the_chain_code_generation,negation_objective,3225_negation_objective_138,3225,,medium,stop,2470.000000,9641,152,0.049546,0.018323,2.925819,-0.067066,1.069366,0.914474,0.619048,True,III_STRUCTURAL_PULSATION,THRESHOLD_CROSSED_STRUCTURAL_PULSATION,False,results\cocc_prama_deepseek_negation_objective_n235\sessions\cocc-3225_negation_objective_138-e470db0e\raw.json
cocc-3226_negation_objective_139-a2af4cf2,deepseek,deepseek-chat,deepseek-v4-flash,deepseek-v4-flash,chain_of_code_collapse,break_the_chain_code_generation,negation_objective,3226_negation_objective_139,3226,,easy,stop,3727.000000,11648,230,0.042665,0.018220,2.782610,-0.054508,1.056021,0.952174,0.770925,True,III_STRUCTURAL_PULSATION,THRESHOLD_CROSSED_STRUCTURAL_PULSATION,False,results\cocc_prama_deepseek_negation_objective_n235\sessions\cocc-3226_negation_objective_139-a2af4cf2\raw.json
cocc-3227_negation_objective_140-630e8ab5,deepseek,deepseek-chat,deepseek-v4-flash,deepseek-v4-flash,chain_of_code_collapse,break_the_chain_code_generation,negation_objective,3227_negation_objective_140,3227,,easy,stop,229.000000,825,12,0.036418,0.017482,1.440644,-0.051307,1.052646,0.916667,0.545455,True,III_STRUCTURAL_PULSATION,THRESHOLD_CROSSED_STRUCTURAL_PULSATION,False,results\cocc_prama_deepseek_negation_objective_n235\sessions\cocc-3227_negation_objective_140-630e8ab5\raw.json
cocc-3228_negation_objective_141-5abf3db8,deepseek,deepseek-chat,deepseek-v4-flash,deepseek-v4-flash,chain_of_code_collapse,break_the_chain_code_generation,negation_objective,3228_negation_objective_141,3228,,medium,stop,205.000000,767,10,0.104411,0.035690,2.663110,-0.169049,1.184178,0.800000,0.000000,False,CALIBRATING,INSUFFICIENT_HISTORY,False,results\cocc_prama_deepseek_negation_objective_n235\sessions\cocc-3228_negation_objective_141-5abf3db8\raw.json
cocc-3229_negation_objective_142-4da0f495,deepseek,deepseek-chat,deepseek-v4-flash,deepseek-v4-flash,chain_of_code_collapse,break_the_chain_code_generation,negation_objective,3229_negation_objective_142,3229,,medium,stop,516.000000,1907,30,0.047374,0.018369,2.609829,-0.058496,1.060241,0.766667,0.416667,True,III_STRUCTURAL_PULSATION,THRESHOLD_CROSSED_STRUCTURAL_PULSATION,False,results\cocc_prama_deepseek_negation_objective_n235\sessions\cocc-3229_negation_objective_142-4da0f495\raw.json
cocc-3230_negation_objective_143-316b672c,deepseek,deepseek-chat,deepseek-v4-flash,deepseek-v4-flash,chain_of_code_collapse,break_the_chain_code_generation,negation_objective,3230_negation_objective_143,3230,,medium,stop,729.000000,2596,43,0.056201,0.021752,2.120674,-0.077044,1.080090,0.674419,0.500000,True,III_STRUCTURAL_PULSATION,THRESHOLD_CROSSED_STRUCTURAL_PULSATION,False,results\cocc_prama_deepseek_negation_objective_n235\sessions\cocc-3230_negation_objective_143-316b672c\raw.json
cocc-3231_negation_objective_144-16671491,deepseek,deepseek-chat,deepseek-v4-flash,deepseek-v4-flash,chain_of_code_collapse,break_the_chain_code_generation,negation_objective,3231_negation_objective_144,3231,,medium,stop,381.000000,1529,21,0.067448,0.027513,1.989683,-0.085411,1.089165,0.761905,0.578947,True,III_STRUCTURAL_PULSATION,THRESHOLD_CROSSED_STRUCTURAL_PULSATION,False,results\cocc_prama_deepseek_negation_objective_n235\sessions\cocc-3231_negation_objective_144-16671491\raw.json
cocc-3233_negation_objective_145-e5e655cc,deepseek,deepseek-chat,deepseek-v4-flash,deepseek-v4-flash,chain_of_code_collapse,break_the_chain_code_generation,negation_objective,3233_negation_objective_145,3233,,hard,stop,1973.000000,8382,121,0.040874,0.018202,8.746536,-0.055553,1.057125,0.669421,0.357143,True,III_STRUCTURAL_PULSATION,THRESHOLD_CROSSED_STRUCTURAL_PULSATION,False,results\cocc_prama_deepseek_negation_objective_n235\sessions\cocc-3233_negation_objective_145-e5e655cc\raw.json
cocc-3234_negation_objective_146-fa5516ac,deepseek,deepseek-chat,deepseek-v4-flash,deepseek-v4-flash,chain_of_code_collapse,break_the_chain_code_generation,negation_objective,3234_negation_objective_146,3234,,medium,stop,296.000000,1005,16,0.032355,0.016999,1.229079,-0.022952,1.023217,0.562500,0.090909,True,III_STRUCTURAL_PULSATION,THRESHOLD_CROSSED_STRUCTURAL_PULSATION,False,results\cocc_prama_deepseek_negation_objective_n235\sessions\cocc-3234_negation_objective_146-fa5516ac\raw.json
cocc-3235_negation_objective_147-95a982e1,deepseek,deepseek-chat,deepseek-v4-flash,deepseek-v4-flash,chain_of_code_collapse,break_the_chain_code_generation,negation_objective,3235_negation_objective_147,3235,,medium,length,4096.000000,16188,253,0.045959,0.019939,2.214878,-0.058059,1.059777,0.845850,0.653226,True,III_STRUCTURAL_PULSATION,THRESHOLD_CROSSED_STRUCTURAL_PULSATION,True,results\cocc_prama_deepseek_negation_objective_n235\sessions\cocc-3235_negation_objective_147-95a982e1\raw.json
cocc-3236_negation_objective_148-439fe844,deepseek,deepseek-chat,deepseek-v4-flash,deepseek-v4-flash,chain_of_code_collapse,break_the_chain_code_generation,negation_objective,3236_negation_objective_148,3236,,easy,stop,1074.000000,3725,65,0.043264,0.018553,1.332516,-0.056709,1.058347,0.769231,0.741379,True,III_STRUCTURAL_PULSATION,THRESHOLD_CROSSED_STRUCTURAL_PULSATION,False,results\cocc_prama_deepseek_negation_objective_n235\sessions\cocc-3236_negation_objective_148-439fe844\raw.json
cocc-3239_negation_objective_149-cf4cdb16,deepseek,deepseek-chat,deepseek-v4-flash,deepseek-v4-flash,chain_of_code_collapse,break_the_chain_code_generation,negation_objective,3239_negation_objective_149,3239,,medium,stop,958.000000,3604,57,0.066425,0.022837,2.614309,-0.098998,1.104064,0.736842,0.509434,True,III_STRUCTURAL_PULSATION,THRESHOLD_CROSSED_STRUCTURAL_PULSATION,False,results\cocc_prama_deepseek_negation_objective_n235\sessions\cocc-3239_negation_objective_149-cf4cdb16\raw.json
cocc-3240_negation_objective_150-b7318922,deepseek,deepseek-chat,deepseek-v4-flash,deepseek-v4-flash,chain_of_code_collapse,break_the_chain_code_generation,negation_objective,3240_negation_objective_150,3240,,medium,stop,1630.000000,5423,99,0.024073,0.011555,1.201262,-0.021985,1.022229,0.696970,0.282609,True,III_STRUCTURAL_PULSATION,THRESHOLD_CROSSED_STRUCTURAL_PULSATION,False,results\cocc_prama_deepseek_negation_objective_n235\sessions\cocc-3240_negation_objective_150-b7318922\raw.json
cocc-3242_negation_objective_151-35b93ce0,deepseek,deepseek-chat,deepseek-v4-flash,deepseek-v4-flash,chain_of_code_collapse,break_the_chain_code_generation,negation_objective,3242_negation_objective_151,3242,,easy,stop,743.000000,2951,44,0.041185,0.015212,2.163766,-0.043039,1.043978,0.977273,1.000000,False,IV_ENTROPIC_COLLAPSE,ENTROPIC_COLLAPSE,False,results\cocc_prama_deepseek_negation_objective_n235\sessions\cocc-3242_negation_objective_151-35b93ce0\raw.json
cocc-3243_negation_objective_152-d2fc5701,deepseek,deepseek-chat,deepseek-v4-flash,deepseek-v4-flash,chain_of_code_collapse,break_the_chain_code_generation,negation_objective,3243_negation_objective_152,3243,,hard,stop,537.000000,2133,31,0.027837,0.012501,1.441633,-0.024867,1.025179,0.838710,0.576923,True,III_STRUCTURAL_PULSATION,THRESHOLD_CROSSED_STRUCTURAL_PULSATION,False,results\cocc_prama_deepseek_negation_objective_n235\sessions\cocc-3243_negation_objective_152-d2fc5701\raw.json
cocc-3244_negation_objective_153-3b637d0a,deepseek,deepseek-chat,deepseek-v4-flash,deepseek-v4-flash,chain_of_code_collapse,break_the_chain_code_generation,negation_objective,3244_negation_objective_153,3244,,medium,stop,320.000000,1324,17,0.097587,0.035721,3.290225,-0.159719,1.173182,0.941176,1.000000,False,IV_ENTROPIC_COLLAPSE,ENTROPIC_COLLAPSE,False,results\cocc_prama_deepseek_negation_objective_n235\sessions\cocc-3244_negation_objective_153-3b637d0a\raw.json
cocc-3245_negation_objective_154-3df27f72,deepseek,deepseek-chat,deepseek-v4-flash,deepseek-v4-flash,chain_of_code_collapse,break_the_chain_code_generation,negation_objective,3245_negation_objective_154,3245,,medium,stop,2000.000000,6712,122,0.041975,0.018191,4.186879,-0.050757,1.052067,0.918033,0.504202,True,III_STRUCTURAL_PULSATION,THRESHOLD_CROSSED_STRUCTURAL_PULSATION,False,results\cocc_prama_deepseek_negation_objective_n235\sessions\cocc-3245_negation_objective_154-3df27f72\raw.json
cocc-3246_negation_objective_155-224a5df7,deepseek,deepseek-chat,deepseek-v4-flash,deepseek-v4-flash,chain_of_code_collapse,break_the_chain_code_generation,negation_objective,3246_negation_objective_155,3246,,easy,stop,1307.000000,4839,79,0.049409,0.020500,2.179585,-0.053071,1.054504,0.911392,0.729730,True,III_STRUCTURAL_PULSATION,THRESHOLD_CROSSED_STRUCTURAL_PULSATION,False,results\cocc_prama_deepseek_negation_objective_n235\sessions\cocc-3246_negation_objective_155-224a5df7\raw.json
cocc-3249_negation_objective_156-8674e4bc,deepseek,deepseek-chat,deepseek-v4-flash,deepseek-v4-flash,chain_of_code_collapse,break_the_chain_code_generation,negation_objective,3249_negation_objective_156,3249,,medium,stop,561.000000,1902,33,0.069695,0.030125,2.571188,-0.085667,1.089443,0.757576,0.531250,True,III_STRUCTURAL_PULSATION,THRESHOLD_CROSSED_STRUCTURAL_PULSATION,False,results\cocc_prama_deepseek_negation_objective_n235\sessions\cocc-3249_negation_objective_156-8674e4bc\raw.json
cocc-3251_negation_objective_157-1f9a03e0,deepseek,deepseek-chat,deepseek-v4-flash,deepseek-v4-flash,chain_of_code_collapse,break_the_chain_code_generation,negation_objective,3251_negation_objective_157,3251,,easy,stop,282.000000,1124,15,0.039015,0.019401,1.351805,-0.046453,1.047548,0.066667,0.000000,True,III_STRUCTURAL_PULSATION,THRESHOLD_CROSSED_STRUCTURAL_PULSATION,False,results\cocc_prama_deepseek_negation_objective_n235\sessions\cocc-3251_negation_objective_157-1f9a03e0\raw.json
cocc-3252_negation_objective_158-42351ced,deepseek,deepseek-chat,deepseek-v4-flash,deepseek-v4-flash,chain_of_code_collapse,break_the_chain_code_generation,negation_objective,3252_negation_objective_158,3252,,easy,stop,253.000000,1144,13,0.038889,0.016467,1.863511,-0.048496,1.049691,0.230769,0.250000,True,III_STRUCTURAL_PULSATION,THRESHOLD_CROSSED_STRUCTURAL_PULSATION,False,results\cocc_prama_deepseek_negation_objective_n235\sessions\cocc-3252_negation_objective_158-42351ced\raw.json
cocc-3261_negation_objective_159-fb3cd6bd,deepseek,deepseek-chat,deepseek-v4-flash,deepseek-v4-flash,chain_of_code_collapse,break_the_chain_code_generation,negation_objective,3261_negation_objective_159,3261,,hard,stop,747.000000,3200,44,0.043610,0.020045,1.934187,-0.039343,1.040128,0.863636,0.658537,True,III_STRUCTURAL_PULSATION,THRESHOLD_CROSSED_STRUCTURAL_PULSATION,False,results\cocc_prama_deepseek_negation_objective_n235\sessions\cocc-3261_negation_objective_159-fb3cd6bd\raw.json
cocc-3262_negation_objective_160-72a9e0c3,deepseek,deepseek-chat,deepseek-v4-flash,deepseek-v4-flash,chain_of_code_collapse,break_the_chain_code_generation,negation_objective,3262_negation_objective_160,3262,,medium,stop,2477.000000,8705,152,0.040540,0.016550,1.899998,-0.046294,1.047382,0.848684,0.493333,True,III_STRUCTURAL_PULSATION,THRESHOLD_CROSSED_STRUCTURAL_PULSATION,False,results\cocc_prama_deepseek_negation_objective_n235\sessions\cocc-3262_negation_objective_160-72a9e0c3\raw.json
