session_id,provider,requested_model,resolved_model,model,benchmark_name,benchmark_alias,perturbation_type,item_id,problem_id,question_id,difficulty,finish_reason,token_count,assistant_chars,window_count,mean_entropy,entropy_variance,mean_gap,mean_top1_logprob,perplexity,threshold_crossing_ratio,persistent_crossing_ratio,recovery_observed,regime,trajectory_assessment,truncation_flag,raw_path
cocc-3151_negation_objective_104-7ed63769,openai,gpt-4.1,gpt-4.1-2025-04-14,gpt-4.1-2025-04-14,chain_of_code_collapse,break_the_chain_code_generation,negation_objective,3151_negation_objective_104,3151,,medium,stop,859.000000,3267,51,0.243313,0.090905,7.790848,-0.230190,1.258839,0.803922,0.387755,True,III_STRUCTURAL_PULSATION,THRESHOLD_CROSSED_STRUCTURAL_PULSATION,False,results\cocc_prama_gpt41_negation_objective_n235\sessions\cocc-3151_negation_objective_104-7ed63769\raw.json
cocc-3153_negation_objective_105-8c3a7e12,openai,gpt-4.1,gpt-4.1-2025-04-14,gpt-4.1-2025-04-14,chain_of_code_collapse,break_the_chain_code_generation,negation_objective,3153_negation_objective_105,3153,,hard,stop,1366.000000,4525,83,0.332775,0.113831,5.584753,-0.349369,1.418172,0.578313,0.222222,True,III_STRUCTURAL_PULSATION,THRESHOLD_CROSSED_STRUCTURAL_PULSATION,False,results\cocc_prama_gpt41_negation_objective_n235\sessions\cocc-3153_negation_objective_105-8c3a7e12\raw.json
cocc-3154_negation_objective_106-47567f57,openai,gpt-4.1,gpt-4.1-2025-04-14,gpt-4.1-2025-04-14,chain_of_code_collapse,break_the_chain_code_generation,negation_objective,3154_negation_objective_106,3154,,easy,stop,670.000000,2179,39,0.156981,0.072555,11.818038,-0.149825,1.161631,0.641026,0.212121,True,III_STRUCTURAL_PULSATION,THRESHOLD_CROSSED_STRUCTURAL_PULSATION,False,results\cocc_prama_gpt41_negation_objective_n235\sessions\cocc-3154_negation_objective_106-47567f57\raw.json
cocc-3163_negation_objective_107-ad558ceb,openai,gpt-4.1,gpt-4.1-2025-04-14,gpt-4.1-2025-04-14,chain_of_code_collapse,break_the_chain_code_generation,negation_objective,3163_negation_objective_107,3163,,easy,stop,953.000000,2645,57,0.154734,0.069893,9.526834,-0.148257,1.159811,0.824561,0.176471,True,III_STRUCTURAL_PULSATION,THRESHOLD_CROSSED_STRUCTURAL_PULSATION,False,results\cocc_prama_gpt41_negation_objective_n235\sessions\cocc-3163_negation_objective_107-ad558ceb\raw.json
cocc-3164_negation_objective_108-6e181266,openai,gpt-4.1,gpt-4.1-2025-04-14,gpt-4.1-2025-04-14,chain_of_code_collapse,break_the_chain_code_generation,negation_objective,3164_negation_objective_108,3164,,easy,stop,543.000000,2079,31,0.267250,0.096603,7.636808,-0.263632,1.301649,0.322581,0.000000,True,III_STRUCTURAL_PULSATION,THRESHOLD_CROSSED_STRUCTURAL_PULSATION,False,results\cocc_prama_gpt41_negation_objective_n235\sessions\cocc-3164_negation_objective_108-6e181266\raw.json
cocc-3166_negation_objective_109-bb06f44f,openai,gpt-4.1,gpt-4.1-2025-04-14,gpt-4.1-2025-04-14,chain_of_code_collapse,break_the_chain_code_generation,negation_objective,3166_negation_objective_109,3166,,medium,length,4096.000000,13541,253,0.189546,0.086852,7.728515,-0.192148,1.211849,0.660079,0.244898,True,III_STRUCTURAL_PULSATION,THRESHOLD_CROSSED_STRUCTURAL_PULSATION,True,results\cocc_prama_gpt41_negation_objective_n235\sessions\cocc-3166_negation_objective_109-bb06f44f\raw.json
cocc-3171_negation_objective_110-3bab7498,openai,gpt-4.1,gpt-4.1-2025-04-14,gpt-4.1-2025-04-14,chain_of_code_collapse,break_the_chain_code_generation,negation_objective,3171_negation_objective_110,3171,,medium,stop,1299.000000,4618,79,0.272158,0.104731,8.112884,-0.283707,1.328044,0.949367,0.680000,True,III_STRUCTURAL_PULSATION,THRESHOLD_CROSSED_STRUCTURAL_PULSATION,False,results\cocc_prama_gpt41_negation_objective_n235\sessions\cocc-3171_negation_objective_110-3bab7498\raw.json
cocc-3172_negation_objective_111-d3ac8d3b,openai,gpt-4.1,gpt-4.1-2025-04-14,gpt-4.1-2025-04-14,chain_of_code_collapse,break_the_chain_code_generation,negation_objective,3172_negation_objective_111,3172,,easy,stop,554.000000,1593,32,0.223922,0.091547,8.284554,-0.223743,1.250750,0.687500,0.466667,True,III_STRUCTURAL_PULSATION,THRESHOLD_CROSSED_STRUCTURAL_PULSATION,False,results\cocc_prama_gpt41_negation_objective_n235\sessions\cocc-3172_negation_objective_111-d3ac8d3b\raw.json
cocc-3174_negation_objective_112-68596dfa,openai,gpt-4.1,gpt-4.1-2025-04-14,gpt-4.1-2025-04-14,chain_of_code_collapse,break_the_chain_code_generation,negation_objective,3174_negation_objective_112,3174,,medium,stop,1547.000000,5525,94,0.290664,0.109261,6.915541,-0.308901,1.361927,0.553191,0.089888,True,III_STRUCTURAL_PULSATION,THRESHOLD_CROSSED_STRUCTURAL_PULSATION,False,results\cocc_prama_gpt41_negation_objective_n235\sessions\cocc-3174_negation_objective_112-68596dfa\raw.json
cocc-3176_negation_objective_113-35d3ae70,openai,gpt-4.1,gpt-4.1-2025-04-14,gpt-4.1-2025-04-14,chain_of_code_collapse,break_the_chain_code_generation,negation_objective,3176_negation_objective_113,3176,,easy,stop,627.000000,2135,37,0.185044,0.084747,11.511772,-0.178370,1.195267,0.621622,0.200000,True,III_STRUCTURAL_PULSATION,THRESHOLD_CROSSED_STRUCTURAL_PULSATION,False,results\cocc_prama_gpt41_negation_objective_n235\sessions\cocc-3176_negation_objective_113-35d3ae70\raw.json
cocc-3183_negation_objective_114-f2cf500f,openai,gpt-4.1,gpt-4.1-2025-04-14,gpt-4.1-2025-04-14,chain_of_code_collapse,break_the_chain_code_generation,negation_objective,3183_negation_objective_114,3183,,easy,stop,746.000000,2065,44,0.171310,0.073294,9.228823,-0.161485,1.175255,0.568182,0.268293,True,III_STRUCTURAL_PULSATION,THRESHOLD_CROSSED_STRUCTURAL_PULSATION,False,results\cocc_prama_gpt41_negation_objective_n235\sessions\cocc-3183_negation_objective_114-f2cf500f\raw.json
cocc-3184_negation_objective_115-c6fbfc74,openai,gpt-4.1,gpt-4.1-2025-04-14,gpt-4.1-2025-04-14,chain_of_code_collapse,break_the_chain_code_generation,negation_objective,3184_negation_objective_115,3184,,hard,stop,641.000000,2413,38,0.324298,0.104356,6.392629,-0.324738,1.383669,0.868421,0.606061,True,III_STRUCTURAL_PULSATION,THRESHOLD_CROSSED_STRUCTURAL_PULSATION,False,results\cocc_prama_gpt41_negation_objective_n235\sessions\cocc-3184_negation_objective_115-c6fbfc74\raw.json
cocc-3188_negation_objective_116-92751ed6,openai,gpt-4.1,gpt-4.1-2025-04-14,gpt-4.1-2025-04-14,chain_of_code_collapse,break_the_chain_code_generation,negation_objective,3188_negation_objective_116,3188,,easy,stop,576.000000,2001,33,0.212944,0.083987,8.793245,-0.199574,1.220882,0.787879,0.392857,True,III_STRUCTURAL_PULSATION,THRESHOLD_CROSSED_STRUCTURAL_PULSATION,False,results\cocc_prama_gpt41_negation_objective_n235\sessions\cocc-3188_negation_objective_116-92751ed6\raw.json
cocc-3190_negation_objective_117-1a0ef2b3,openai,gpt-4.1,gpt-4.1-2025-04-14,gpt-4.1-2025-04-14,chain_of_code_collapse,break_the_chain_code_generation,negation_objective,3190_negation_objective_117,3190,,medium,stop,2067.000000,6821,127,0.242207,0.098589,8.725786,-0.244409,1.276866,0.732283,0.429752,True,III_STRUCTURAL_PULSATION,THRESHOLD_CROSSED_STRUCTURAL_PULSATION,False,results\cocc_prama_gpt41_negation_objective_n235\sessions\cocc-3190_negation_objective_117-1a0ef2b3\raw.json
cocc-3192_negation_objective_118-8ae7de8a,openai,gpt-4.1,gpt-4.1-2025-04-14,gpt-4.1-2025-04-14,chain_of_code_collapse,break_the_chain_code_generation,negation_objective,3192_negation_objective_118,3192,,medium,stop,1393.000000,3682,85,0.263376,0.108130,7.194517,-0.287588,1.333208,0.588235,0.263158,True,III_STRUCTURAL_PULSATION,THRESHOLD_CROSSED_STRUCTURAL_PULSATION,False,results\cocc_prama_gpt41_negation_objective_n235\sessions\cocc-3192_negation_objective_118-8ae7de8a\raw.json
cocc-3193_negation_objective_119-aee9546d,openai,gpt-4.1,gpt-4.1-2025-04-14,gpt-4.1-2025-04-14,chain_of_code_collapse,break_the_chain_code_generation,negation_objective,3193_negation_objective_119,3193,,easy,stop,573.000000,1936,33,0.268435,0.100743,7.931287,-0.268000,1.307347,0.696970,0.096774,True,III_STRUCTURAL_PULSATION,THRESHOLD_CROSSED_STRUCTURAL_PULSATION,False,results\cocc_prama_gpt41_negation_objective_n235\sessions\cocc-3193_negation_objective_119-aee9546d\raw.json
cocc-3194_negation_objective_120-bb3bbbe7,openai,gpt-4.1,gpt-4.1-2025-04-14,gpt-4.1-2025-04-14,chain_of_code_collapse,break_the_chain_code_generation,negation_objective,3194_negation_objective_120,3194,,easy,stop,372.000000,1317,21,0.167235,0.068939,10.845121,-0.152024,1.164189,0.666667,0.571429,True,III_STRUCTURAL_PULSATION,THRESHOLD_CROSSED_STRUCTURAL_PULSATION,False,results\cocc_prama_gpt41_negation_objective_n235\sessions\cocc-3194_negation_objective_120-bb3bbbe7\raw.json
cocc-3195_negation_objective_121-e0df25b9,openai,gpt-4.1,gpt-4.1-2025-04-14,gpt-4.1-2025-04-14,chain_of_code_collapse,break_the_chain_code_generation,negation_objective,3195_negation_objective_121,3195,,medium,stop,3790.000000,13115,234,0.301862,0.105415,5.997634,-0.310920,1.364680,0.876068,0.480519,True,III_STRUCTURAL_PULSATION,THRESHOLD_CROSSED_STRUCTURAL_PULSATION,False,results\cocc_prama_gpt41_negation_objective_n235\sessions\cocc-3195_negation_objective_121-e0df25b9\raw.json
cocc-3196_negation_objective_122-2b2e73c7,openai,gpt-4.1,gpt-4.1-2025-04-14,gpt-4.1-2025-04-14,chain_of_code_collapse,break_the_chain_code_generation,negation_objective,3196_negation_objective_122,3196,,hard,stop,685.000000,2677,40,0.356895,0.109133,5.149300,-0.356875,1.428857,0.850000,0.558824,True,III_STRUCTURAL_PULSATION,THRESHOLD_CROSSED_STRUCTURAL_PULSATION,False,results\cocc_prama_gpt41_negation_objective_n235\sessions\cocc-3196_negation_objective_122-2b2e73c7\raw.json
cocc-3199_negation_objective_123-a50246fe,openai,gpt-4.1,gpt-4.1-2025-04-14,gpt-4.1-2025-04-14,chain_of_code_collapse,break_the_chain_code_generation,negation_objective,3199_negation_objective_123,3199,,easy,stop,832.000000,2717,49,0.187059,0.076605,8.647940,-0.173183,1.189083,0.714286,0.255814,True,III_STRUCTURAL_PULSATION,THRESHOLD_CROSSED_STRUCTURAL_PULSATION,False,results\cocc_prama_gpt41_negation_objective_n235\sessions\cocc-3199_negation_objective_123-a50246fe\raw.json
cocc-3200_negation_objective_124-b3b91927,openai,gpt-4.1,gpt-4.1-2025-04-14,gpt-4.1-2025-04-14,chain_of_code_collapse,break_the_chain_code_generation,negation_objective,3200_negation_objective_124,3200,,medium,stop,2318.000000,5630,142,0.120346,0.056496,10.857319,-0.114138,1.120906,0.845070,0.485507,True,III_STRUCTURAL_PULSATION,THRESHOLD_CROSSED_STRUCTURAL_PULSATION,False,results\cocc_prama_gpt41_negation_objective_n235\sessions\cocc-3200_negation_objective_124-b3b91927\raw.json
cocc-3203_negation_objective_125-68b8ac7c,openai,gpt-4.1,gpt-4.1-2025-04-14,gpt-4.1-2025-04-14,chain_of_code_collapse,break_the_chain_code_generation,negation_objective,3203_negation_objective_125,3203,,hard,length,4096.000000,11424,253,0.213799,0.092037,7.297733,-0.222371,1.249035,0.584980,0.238866,True,III_STRUCTURAL_PULSATION,THRESHOLD_CROSSED_STRUCTURAL_PULSATION,True,results\cocc_prama_gpt41_negation_objective_n235\sessions\cocc-3203_negation_objective_125-68b8ac7c\raw.json
cocc-3206_negation_objective_126-81805e31,openai,gpt-4.1,gpt-4.1-2025-04-14,gpt-4.1-2025-04-14,chain_of_code_collapse,break_the_chain_code_generation,negation_objective,3206_negation_objective_126,3206,,easy,stop,2192.000000,6998,134,0.195553,0.084941,9.725582,-0.190998,1.210457,0.761194,0.454545,True,III_STRUCTURAL_PULSATION,THRESHOLD_CROSSED_STRUCTURAL_PULSATION,False,results\cocc_prama_gpt41_negation_objective_n235\sessions\cocc-3206_negation_objective_126-81805e31\raw.json
cocc-3207_negation_objective_127-611bb030,openai,gpt-4.1,gpt-4.1-2025-04-14,gpt-4.1-2025-04-14,chain_of_code_collapse,break_the_chain_code_generation,negation_objective,3207_negation_objective_127,3207,,easy,stop,934.000000,3153,56,0.192199,0.083626,11.572057,-0.188592,1.207548,0.678571,0.264151,True,III_STRUCTURAL_PULSATION,THRESHOLD_CROSSED_STRUCTURAL_PULSATION,False,results\cocc_prama_gpt41_negation_objective_n235\sessions\cocc-3207_negation_objective_127-611bb030\raw.json
cocc-3209_negation_objective_128-2064b227,openai,gpt-4.1,gpt-4.1-2025-04-14,gpt-4.1-2025-04-14,chain_of_code_collapse,break_the_chain_code_generation,negation_objective,3209_negation_objective_128,3209,,medium,stop,256.000000,972,13,0.403323,0.117494,4.606992,-0.443275,1.557800,0.307692,0.500000,True,III_STRUCTURAL_PULSATION,THRESHOLD_CROSSED_STRUCTURAL_PULSATION,False,results\cocc_prama_gpt41_negation_objective_n235\sessions\cocc-3209_negation_objective_128-2064b227\raw.json
cocc-3210_negation_objective_129-092da55a,openai,gpt-4.1,gpt-4.1-2025-04-14,gpt-4.1-2025-04-14,chain_of_code_collapse,break_the_chain_code_generation,negation_objective,3210_negation_objective_129,3210,,medium,stop,688.000000,2545,40,0.201280,0.087564,9.940310,-0.197960,1.218914,0.875000,0.605263,True,III_STRUCTURAL_PULSATION,THRESHOLD_CROSSED_STRUCTURAL_PULSATION,False,results\cocc_prama_gpt41_negation_objective_n235\sessions\cocc-3210_negation_objective_129-092da55a\raw.json
cocc-3211_negation_objective_130-7780711c,openai,gpt-4.1,gpt-4.1-2025-04-14,gpt-4.1-2025-04-14,chain_of_code_collapse,break_the_chain_code_generation,negation_objective,3211_negation_objective_130,3211,,hard,stop,1088.000000,4025,65,0.302118,0.107742,6.641407,-0.312907,1.367395,0.692308,0.240741,True,III_STRUCTURAL_PULSATION,THRESHOLD_CROSSED_STRUCTURAL_PULSATION,False,results\cocc_prama_gpt41_negation_objective_n235\sessions\cocc-3211_negation_objective_130-7780711c\raw.json
cocc-3212_negation_objective_131-34a08471,openai,gpt-4.1,gpt-4.1-2025-04-14,gpt-4.1-2025-04-14,chain_of_code_collapse,break_the_chain_code_generation,negation_objective,3212_negation_objective_131,3212,,hard,stop,1040.000000,3903,62,0.241915,0.090343,7.933561,-0.231402,1.260366,0.532258,0.375000,True,III_STRUCTURAL_PULSATION,THRESHOLD_CROSSED_STRUCTURAL_PULSATION,False,results\cocc_prama_gpt41_negation_objective_n235\sessions\cocc-3212_negation_objective_131-34a08471\raw.json
cocc-3213_negation_objective_132-46e23e9f,openai,gpt-4.1,gpt-4.1-2025-04-14,gpt-4.1-2025-04-14,chain_of_code_collapse,break_the_chain_code_generation,negation_objective,3213_negation_objective_132,3213,,medium,stop,1662.000000,5564,101,0.232740,0.093761,7.945067,-0.238022,1.268737,0.811881,0.395833,True,III_STRUCTURAL_PULSATION,THRESHOLD_CROSSED_STRUCTURAL_PULSATION,False,results\cocc_prama_gpt41_negation_objective_n235\sessions\cocc-3213_negation_objective_132-46e23e9f\raw.json
cocc-3219_negation_objective_133-96988e25,openai,gpt-4.1,gpt-4.1-2025-04-14,gpt-4.1-2025-04-14,chain_of_code_collapse,break_the_chain_code_generation,negation_objective,3219_negation_objective_133,3219,,medium,stop,926.000000,3520,55,0.239821,0.090837,8.772901,-0.232363,1.261577,0.690909,0.415094,True,III_STRUCTURAL_PULSATION,THRESHOLD_CROSSED_STRUCTURAL_PULSATION,False,results\cocc_prama_gpt41_negation_objective_n235\sessions\cocc-3219_negation_objective_133-96988e25\raw.json
cocc-3220_negation_objective_134-a0cb474a,openai,gpt-4.1,gpt-4.1-2025-04-14,gpt-4.1-2025-04-14,chain_of_code_collapse,break_the_chain_code_generation,negation_objective,3220_negation_objective_134,3220,,easy,stop,798.000000,2754,47,0.185576,0.074520,8.505397,-0.173805,1.189824,0.893617,0.413043,True,III_STRUCTURAL_PULSATION,THRESHOLD_CROSSED_STRUCTURAL_PULSATION,False,results\cocc_prama_gpt41_negation_objective_n235\sessions\cocc-3220_negation_objective_134-a0cb474a\raw.json
cocc-3221_negation_objective_135-a90772f3,openai,gpt-4.1,gpt-4.1-2025-04-14,gpt-4.1-2025-04-14,chain_of_code_collapse,break_the_chain_code_generation,negation_objective,3221_negation_objective_135,3221,,easy,stop,465.000000,1568,27,0.213290,0.082191,9.254533,-0.201696,1.223476,0.925926,0.640000,True,III_STRUCTURAL_PULSATION,THRESHOLD_CROSSED_STRUCTURAL_PULSATION,False,results\cocc_prama_gpt41_negation_objective_n235\sessions\cocc-3221_negation_objective_135-a90772f3\raw.json
cocc-3223_negation_objective_136-f4f65038,openai,gpt-4.1,gpt-4.1-2025-04-14,gpt-4.1-2025-04-14,chain_of_code_collapse,break_the_chain_code_generation,negation_objective,3223_negation_objective_136,3223,,hard,stop,1058.000000,4588,64,0.313526,0.107282,6.174596,-0.318678,1.375309,0.484375,0.345455,True,III_STRUCTURAL_PULSATION,THRESHOLD_CROSSED_STRUCTURAL_PULSATION,False,results\cocc_prama_gpt41_negation_objective_n235\sessions\cocc-3223_negation_objective_136-f4f65038\raw.json
cocc-3224_negation_objective_137-40f68c22,openai,gpt-4.1,gpt-4.1-2025-04-14,gpt-4.1-2025-04-14,chain_of_code_collapse,break_the_chain_code_generation,negation_objective,3224_negation_objective_137,3224,,hard,stop,316.000000,1346,17,0.443411,0.115841,3.663861,-0.485510,1.625003,0.470588,0.125000,True,III_STRUCTURAL_PULSATION,THRESHOLD_CROSSED_STRUCTURAL_PULSATION,False,results\cocc_prama_gpt41_negation_objective_n235\sessions\cocc-3224_negation_objective_137-40f68c22\raw.json
cocc-3225_negation_objective_138-6686fa5b,openai,gpt-4.1,gpt-4.1-2025-04-14,gpt-4.1-2025-04-14,chain_of_code_collapse,break_the_chain_code_generation,negation_objective,3225_negation_objective_138,3225,,medium,stop,1307.000000,4937,79,0.283860,0.106423,7.183066,-0.289897,1.336290,0.797468,0.480000,True,III_STRUCTURAL_PULSATION,THRESHOLD_CROSSED_STRUCTURAL_PULSATION,False,results\cocc_prama_gpt41_negation_objective_n235\sessions\cocc-3225_negation_objective_138-6686fa5b\raw.json
cocc-3226_negation_objective_139-bcf9dda2,openai,gpt-4.1,gpt-4.1-2025-04-14,gpt-4.1-2025-04-14,chain_of_code_collapse,break_the_chain_code_generation,negation_objective,3226_negation_objective_139,3226,,easy,stop,1094.000000,3461,66,0.267076,0.109734,7.645749,-0.288612,1.334574,0.712121,0.298246,True,III_STRUCTURAL_PULSATION,THRESHOLD_CROSSED_STRUCTURAL_PULSATION,False,results\cocc_prama_gpt41_negation_objective_n235\sessions\cocc-3226_negation_objective_139-bcf9dda2\raw.json
cocc-3227_negation_objective_140-5a1984ca,openai,gpt-4.1,gpt-4.1-2025-04-14,gpt-4.1-2025-04-14,chain_of_code_collapse,break_the_chain_code_generation,negation_objective,3227_negation_objective_140,3227,,easy,stop,504.000000,1574,29,0.153631,0.066517,11.033823,-0.140118,1.150410,0.689655,0.173913,True,III_STRUCTURAL_PULSATION,THRESHOLD_CROSSED_STRUCTURAL_PULSATION,False,results\cocc_prama_gpt41_negation_objective_n235\sessions\cocc-3227_negation_objective_140-5a1984ca\raw.json
cocc-3228_negation_objective_141-f9780971,openai,gpt-4.1,gpt-4.1-2025-04-14,gpt-4.1-2025-04-14,chain_of_code_collapse,break_the_chain_code_generation,negation_objective,3228_negation_objective_141,3228,,medium,stop,1796.000000,5533,110,0.260357,0.097690,7.575262,-0.259533,1.296325,0.700000,0.326923,True,III_STRUCTURAL_PULSATION,THRESHOLD_CROSSED_STRUCTURAL_PULSATION,False,results\cocc_prama_gpt41_negation_objective_n235\sessions\cocc-3228_negation_objective_141-f9780971\raw.json
cocc-3229_negation_objective_142-61830072,openai,gpt-4.1,gpt-4.1-2025-04-14,gpt-4.1-2025-04-14,chain_of_code_collapse,break_the_chain_code_generation,negation_objective,3229_negation_objective_142,3229,,medium,stop,1822.000000,5732,111,0.273865,0.103728,6.900643,-0.279594,1.322593,0.540541,0.321839,True,III_STRUCTURAL_PULSATION,THRESHOLD_CROSSED_STRUCTURAL_PULSATION,False,results\cocc_prama_gpt41_negation_objective_n235\sessions\cocc-3229_negation_objective_142-61830072\raw.json
cocc-3230_negation_objective_143-e4fd1bba,openai,gpt-4.1,gpt-4.1-2025-04-14,gpt-4.1-2025-04-14,chain_of_code_collapse,break_the_chain_code_generation,negation_objective,3230_negation_objective_143,3230,,medium,stop,1083.000000,4064,65,0.351831,0.113238,5.493872,-0.368101,1.444988,0.707692,0.328125,True,III_STRUCTURAL_PULSATION,THRESHOLD_CROSSED_STRUCTURAL_PULSATION,False,results\cocc_prama_gpt41_negation_objective_n235\sessions\cocc-3230_negation_objective_143-e4fd1bba\raw.json
cocc-3231_negation_objective_144-f9d9585b,openai,gpt-4.1,gpt-4.1-2025-04-14,gpt-4.1-2025-04-14,chain_of_code_collapse,break_the_chain_code_generation,negation_objective,3231_negation_objective_144,3231,,medium,stop,3412.000000,10888,211,0.253995,0.100096,6.837017,-0.261430,1.298786,0.672986,0.320000,True,III_STRUCTURAL_PULSATION,THRESHOLD_CROSSED_STRUCTURAL_PULSATION,False,results\cocc_prama_gpt41_negation_objective_n235\sessions\cocc-3231_negation_objective_144-f9d9585b\raw.json
cocc-3233_negation_objective_145-62c8373e,openai,gpt-4.1,gpt-4.1-2025-04-14,gpt-4.1-2025-04-14,chain_of_code_collapse,break_the_chain_code_generation,negation_objective,3233_negation_objective_145,3233,,hard,stop,1164.000000,4530,70,0.233847,0.102698,8.933949,-0.245421,1.278159,0.514286,0.212121,True,III_STRUCTURAL_PULSATION,THRESHOLD_CROSSED_STRUCTURAL_PULSATION,False,results\cocc_prama_gpt41_negation_objective_n235\sessions\cocc-3233_negation_objective_145-62c8373e\raw.json
cocc-3234_negation_objective_146-dc026839,openai,gpt-4.1,gpt-4.1-2025-04-14,gpt-4.1-2025-04-14,chain_of_code_collapse,break_the_chain_code_generation,negation_objective,3234_negation_objective_146,3234,,medium,stop,1154.000000,3234,70,0.150303,0.077869,10.719721,-0.159721,1.173183,0.857143,0.546875,True,III_STRUCTURAL_PULSATION,THRESHOLD_CROSSED_STRUCTURAL_PULSATION,False,results\cocc_prama_gpt41_negation_objective_n235\sessions\cocc-3234_negation_objective_146-dc026839\raw.json
cocc-3235_negation_objective_147-a6fd49e7,openai,gpt-4.1,gpt-4.1-2025-04-14,gpt-4.1-2025-04-14,chain_of_code_collapse,break_the_chain_code_generation,negation_objective,3235_negation_objective_147,3235,,medium,stop,1129.000000,4176,68,0.219603,0.091033,9.118662,-0.215448,1.240418,0.441176,0.195652,True,III_STRUCTURAL_PULSATION,THRESHOLD_CROSSED_STRUCTURAL_PULSATION,False,results\cocc_prama_gpt41_negation_objective_n235\sessions\cocc-3235_negation_objective_147-a6fd49e7\raw.json
cocc-3236_negation_objective_148-4784a741,openai,gpt-4.1,gpt-4.1-2025-04-14,gpt-4.1-2025-04-14,chain_of_code_collapse,break_the_chain_code_generation,negation_objective,3236_negation_objective_148,3236,,easy,stop,942.000000,2987,56,0.223934,0.087310,8.538189,-0.218701,1.244459,0.553571,0.115385,True,III_STRUCTURAL_PULSATION,THRESHOLD_CROSSED_STRUCTURAL_PULSATION,False,results\cocc_prama_gpt41_negation_objective_n235\sessions\cocc-3236_negation_objective_148-4784a741\raw.json
cocc-3239_negation_objective_149-e2e090aa,openai,gpt-4.1,gpt-4.1-2025-04-14,gpt-4.1-2025-04-14,chain_of_code_collapse,break_the_chain_code_generation,negation_objective,3239_negation_objective_149,3239,,medium,stop,2850.000000,10405,176,0.290932,0.107864,6.795978,-0.308338,1.361162,0.943182,0.754386,True,III_STRUCTURAL_PULSATION,THRESHOLD_CROSSED_STRUCTURAL_PULSATION,False,results\cocc_prama_gpt41_negation_objective_n235\sessions\cocc-3239_negation_objective_149-e2e090aa\raw.json
cocc-3240_negation_objective_150-f19cbbdc,openai,gpt-4.1,gpt-4.1-2025-04-14,gpt-4.1-2025-04-14,chain_of_code_collapse,break_the_chain_code_generation,negation_objective,3240_negation_objective_150,3240,,medium,stop,843.000000,2959,50,0.251462,0.095415,7.121720,-0.242514,1.274449,0.720000,0.361702,True,III_STRUCTURAL_PULSATION,THRESHOLD_CROSSED_STRUCTURAL_PULSATION,False,results\cocc_prama_gpt41_negation_objective_n235\sessions\cocc-3240_negation_objective_150-f19cbbdc\raw.json
cocc-3242_negation_objective_151-95e846a5,openai,gpt-4.1,gpt-4.1-2025-04-14,gpt-4.1-2025-04-14,chain_of_code_collapse,break_the_chain_code_generation,negation_objective,3242_negation_objective_151,3242,,easy,stop,1218.000000,4327,74,0.297608,0.109094,7.393856,-0.313657,1.368421,0.837838,0.605634,True,III_STRUCTURAL_PULSATION,THRESHOLD_CROSSED_STRUCTURAL_PULSATION,False,results\cocc_prama_gpt41_negation_objective_n235\sessions\cocc-3242_negation_objective_151-95e846a5\raw.json
cocc-3243_negation_objective_152-f4a22548,openai,gpt-4.1,gpt-4.1-2025-04-14,gpt-4.1-2025-04-14,chain_of_code_collapse,break_the_chain_code_generation,negation_objective,3243_negation_objective_152,3243,,hard,stop,3139.000000,10778,194,0.296136,0.102160,5.732536,-0.297828,1.346930,0.701031,0.287234,True,III_STRUCTURAL_PULSATION,THRESHOLD_CROSSED_STRUCTURAL_PULSATION,False,results\cocc_prama_gpt41_negation_objective_n235\sessions\cocc-3243_negation_objective_152-f4a22548\raw.json
cocc-3244_negation_objective_153-364bc5a5,openai,gpt-4.1,gpt-4.1-2025-04-14,gpt-4.1-2025-04-14,chain_of_code_collapse,break_the_chain_code_generation,negation_objective,3244_negation_objective_153,3244,,medium,stop,496.000000,1863,28,0.340585,0.106332,5.286060,-0.343337,1.409644,0.821429,0.739130,True,III_STRUCTURAL_PULSATION,THRESHOLD_CROSSED_STRUCTURAL_PULSATION,False,results\cocc_prama_gpt41_negation_objective_n235\sessions\cocc-3244_negation_objective_153-364bc5a5\raw.json
cocc-3245_negation_objective_154-a5f3db69,openai,gpt-4.1,gpt-4.1-2025-04-14,gpt-4.1-2025-04-14,chain_of_code_collapse,break_the_chain_code_generation,negation_objective,3245_negation_objective_154,3245,,medium,stop,988.000000,3285,59,0.202499,0.080144,9.010379,-0.186252,1.204726,0.644068,0.309091,True,III_STRUCTURAL_PULSATION,THRESHOLD_CROSSED_STRUCTURAL_PULSATION,False,results\cocc_prama_gpt41_negation_objective_n235\sessions\cocc-3245_negation_objective_154-a5f3db69\raw.json
cocc-3246_negation_objective_155-cd133606,openai,gpt-4.1,gpt-4.1-2025-04-14,gpt-4.1-2025-04-14,chain_of_code_collapse,break_the_chain_code_generation,negation_objective,3246_negation_objective_155,3246,,easy,stop,1248.000000,4466,75,0.258344,0.089798,6.309969,-0.247523,1.280848,0.813333,0.361111,True,III_STRUCTURAL_PULSATION,THRESHOLD_CROSSED_STRUCTURAL_PULSATION,False,results\cocc_prama_gpt41_negation_objective_n235\sessions\cocc-3246_negation_objective_155-cd133606\raw.json
